
0.00	6298.54
13539.36	389.91
855106.68	27296.17
4854506.62	3279.24
8853774.09	1987.04
12853006.57	9440.31
12951041.33	2859.34
16854372.30	1583.38
20851633.98	1354.69
21014594.94	1145.98
21087056.88	2768.11
21139137.31	2911.82
21168712.95	147.47
21219393.69	144.97
21254198.12	2899.33
21303425.45	2790.60
24858984.58	3866.60
28850217.66	1397.18
32849478.88	1122.24
36848841.33	2814.35
40848068.81	1398.43
44847451.25	1089.75
48846672.49	2751.86
52846039.93	1374.68
56845297.40	1120.99
60844549.88	2703.12
64843887.33	1395.93
68843156.05	1102.24
72842508.50	2698.12
76841748.48	1395.93
80841137.17	1128.49
84840369.65	2690.63
88839739.59	1397.18
92839010.81	1152.23
92969108.14	2796.85
93077151.83	2808.10
96842357.34	4272.76
100837641.98	1390.93
104836896.95	1097.25
108836125.68	2743.11
112835474.38	1377.18
116834716.86	1061.00
120834028.07	2688.13
124833349.28	1420.92
128832644.24	2814.35
132832027.93	2989.31
136831227.92	1388.43
140830581.62	1119.74
144829824.09	2731.87
148829134.05	1355.94
152828492.75	1117.24
156827741.48	2691.88
160827048.94	1365.93
164826298.91	1125.99
168825647.61	2698.12
172824988.81	1384.68
176824257.53	1092.25
180823599.99	2701.87
184822807.47	1389.68
188822189.91	1114.74
192821417.39	2685.63
196820737.35	1397.18
200819998.57	1078.50
200908255.60	151.21
204819331.03	5451.24
208818650.98	1650.87
209600605.88	2794.35
209652296.39	2959.31
209711727.61	2901.83
209760672.51	2785.60
212826169.04	1439.67
216817197.17	3009.30
220816563.37	1410.92
224815838.34	1135.99
228815104.56	2773.11
232814457.01	1389.68
236813720.73	1133.49
240812966.95	2716.87
243888553.65	5613.70
244812313.15	1705.85
248811616.87	1109.74
252810969.32	3204.26
256810211.79	3084.28
260809536.75	1215.97
264808756.73	2991.81
268808106.68	1404.67
272807384.15	1118.49
276806752.84	2714.37
280805961.58	1394.68
284805350.27	1109.74
288804570.25	2713.12
292803906.45	1972.04
296803155.18	1129.74
300802507.63	2725.62
304801756.35	1382.18
308801122.55	1117.24
312800371.27	2734.37
316799711.23	1358.43
320798944.95	1076.00
324798271.16	2720.62
328797617.36	1382.18
332796873.59	1099.74
336796104.81	2700.62
340795458.51	1377.18
344794718.48	1115.99
348794057.19	2704.37
352793387.14	1375.93
356792637.12	1113.49
360791983.32	2711.87
364791210.80	1364.68
368790568.25	1110.99
372789810.72	2728.12
376789164.42	1358.43
380788394.40	1109.74
384787754.35	4056.56
388787011.82	1434.67
392786321.78	1083.50
396785655.49	2848.09
400784880.47	1360.93
404784244.16	1098.50
408783575.37	2746.86
412782790.35	1373.43
416782166.55	1071.00
420781367.78	2680.63
424780672.74	1362.18
428780038.94	1086.00
432779256.42	2731.87
436778576.38	1358.43
440777928.83	1133.49
444777166.31	2718.12
448776498.76	1360.93
452775852.46	1117.24
456775101.18	2736.87
460774434.89	1550.89
464773749.85	1128.49
468772992.32	2778.11
472772341.02	1389.68
476771613.49	1074.75
480770939.70	2709.37
484770127.19	1380.93
488769492.14	1107.24
492768830.84	2740.61
496768049.57	1377.18
500767420.77	1078.50
504766629.50	2816.85
508765969.45	1369.68
512765323.15	2225.73
516764566.88	3011.80
520763901.83	1332.19
524763116.81	1109.74
528762450.52	2789.35
532761799.22	1372.18
536761054.19	1134.74
540760411.64	2750.61
544759612.88	1370.93
548758975.32	1068.50
552758292.78	2744.36
556757505.27	1370.93
560756868.96	1092.25
564756091.44	2766.86
568755427.65	1363.43
572754792.59	1102.24
576754026.32	2735.62
580753358.78	1365.93
584752608.75	1103.49
588751934.96	2766.86
592751279.91	1367.18
