
0.00	2237.24
34388.48	17337.97
1615688.73	247.47
2162134.89	11893.61
3212474.67	2557.20
6161952.57	6981.68
7932558.20	1239.86
10161597.77	6306.76
11616910.24	247.47
14161455.45	6254.27
17933069.79	2582.20
18160935.67	6369.26
21617921.77	247.47
22160928.33	6364.26
23211313.11	3512.09
23296155.69	2864.67
26162597.04	4098.27
27934788.74	1284.85
29697599.03	994.88
30160104.99	4082.02
31620743.09	161.23
34160092.66	3999.53
37935524.05	1203.61
38159556.63	3999.53
41621434.66	154.98
42159546.79	3959.54
43210140.29	1022.38
43211618.87	161.23
46159229.49	4049.53
47936030.64	1154.87
50158900.93	3980.78
51622354.95	154.98
54158751.11	3933.29
57936647.22	1174.86
58158230.08	3778.31
59696369.12	746.16
61623127.76	153.73
62158101.51	3989.53
63208981.23	1023.63
63210367.32	159.98
66157890.44	4019.53
67937126.32	1089.87
70157563.14	3974.54
71624089.30	161.23
74157415.82	3982.03
77937671.65	1104.87
78156896.04	3964.54
81624772.12	159.98
82156884.95	3939.54
83207823.41	976.14
83209219.50	161.23
86156568.90	3989.53
87938090.75	1164.86
89695136.72	676.17
90156111.61	4033.28
91625762.40	159.98
94156094.27	3994.53
97938702.33	1066.13
98155561.99	4007.03
101626452.72	154.98
102155562.15	3954.54
103206656.85	996.13
103208230.42	161.23
106155222.35	4028.28
107939095.19	1084.87
110154897.55	4060.78
111627346.77	153.73
114154761.48	4000.78
117939636.77	1159.86
118154229.20	3824.55
119693863.07	704.92
121628077.08	161.23
122154120.62	3975.79
123205499.04	966.14
123206861.38	153.73
126153897.06	3989.53
127940099.62	1092.37
130153576.01	4007.03
131629022.37	161.23
134153412.44	14433.31
137940646.20	1211.11
138152898.91	4275.75
141629730.19	159.98
142152891.57	4043.28
143204337.47	1032.38
143205801.05	159.98
146152563.02	4090.77
147941150.30	1201.11
149692633.16	677.42
150152124.48	4022.03
151630714.23	161.23
154152092.14	4013.28
157941798.12	1093.62
158151557.36	3979.54
161631384.55	153.73
162151562.52	4059.53
163203178.41	1008.63
163204558.25	159.98
166151227.72	4090.77
167942213.47	1067.38
170150896.67	4014.53
171632286.09	161.23
174150761.85	3997.03
177942740.06	1122.37
178150230.82	3777.06
179691360.76	731.16
181633015.16	154.98
182150125.99	4039.53
183202021.84	976.14
183203404.18	159.98
186149898.68	4055.78
187943174.16	1102.37
190149575.12	3974.54
191633966.70	154.98
194149429.05	4050.78
197943735.74	1097.37
198148905.52	4007.03
201634632.02	159.98
202148894.43	4305.75
203200857.78	991.13
203202218.87	159.98
206148567.13	4755.69
207944143.60	1184.86
209690154.60	676.17
210148124.84	4138.27
211635609.80	161.23
214148090.01	4042.03
217944763.92	1128.62
218147560.23	4019.53
221636316.37	159.98
222147572.89	4013.28
223199689.96	994.88
223201033.56	159.98
226147229.34	4053.28
227945204.27	1084.87
230146898.29	3952.04
231637212.92	159.98
